regime_start_ns,session,dir,t0_ns,entry_ts,entry_price,atr,terminal_ts,win,terminal_gross_atr,t_fav_0p5,reach_fav_0p5,t_fav_1p0,reach_fav_1p0,t_fav_1p5,reach_fav_1p5,t_fav_2p0,reach_fav_2p0,t_fav_3p0,reach_fav_3p0,t_adv_0p5,reach_adv_0p5,t_adv_1p0,reach_adv_1p0,chain_5m,aligned_T0_5m,n_trans_5m,t_first_into_5m,chain_15m,aligned_T0_15m,n_trans_15m,t_first_into_15m,chain_1h,aligned_T0_1h,n_trans_1h,t_first_into_1h,chains_exact,t_first_trans_5m,first_trans_into_5m,t_first_trans_15m,first_trans_into_15m,t_first_trans_1h,first_trans_into_1h
1687885920000000000,2023-06-27,1,1687885935000000000,1687885935000000000,15052.75,6.832235216627202,1687888560000000000,1,7.281657967355456,276.0,1,333.0,1,378.0,1,391.0,1,486.0,1,27.0,1,124.0,1,EXACT,1.0,0.0,,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1687888560000000000,2023-06-27,-1,1687888575000000000,1687888575000000000,15103.0,6.691996270526611,1687888740000000000,0,-1.3822482299847565,,0,,0,,0,,0,,0,99.0,1,115.0,1,EXACT,0.0,0.0,,EXACT,0.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1687888740000000000,2023-06-27,1,1687888755000000000,1687888755000000000,15112.25,6.470869462954434,1687889160000000000,0,-0.6954243206051964,37.0,1,,0,,0,,0,,0,160.0,1,,0,EXACT,1.0,0.0,,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1687889160000000000,2023-06-27,-1,1687889175000000000,1687889175000000000,15110.75,6.164957615401697,1687889460000000000,0,-0.6082766880069875,42.0,1,186.0,1,193.0,1,,0,,0,267.0,1,,0,EXACT,0.0,0.0,,EXACT,0.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1687889460000000000,2023-06-27,1,1687889475000000000,1687889475000000000,15114.25,6.162171747440318,1687890180000000000,1,0.6085516849733535,34.0,1,120.0,1,286.0,1,569.0,1,,0,,0,,0,EXACT,1.0,0.0,,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1687890180000000000,2023-06-27,-1,1687890195000000000,1687890195000000000,15118.5,5.600963222824718,1687890540000000000,0,-1.1158794927505264,,0,,0,,0,,0,,0,73.0,1,338.0,1,EXACT,0.0,0.0,,EXACT,0.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1687890540000000000,2023-06-27,1,1687890555000000000,1687890555000000000,15125.0,5.4147461666428525,1687891200000000000,0,-1.338936263469393,124.0,1,147.0,1,378.0,1,,0,,0,70.0,1,624.0,1,EXACT,1.0,0.0,,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1687891200000000000,2023-06-27,-1,1687891215000000000,1687891215000000000,15117.25,5.919377343507143,1687891740000000000,0,-0.12670251556486112,5.0,1,17.0,1,18.0,1,323.0,1,,0,,0,,0,EXACT,0.0,0.0,,EXACT,0.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1687891740000000000,2023-06-27,1,1687891755000000000,1687891755000000000,15118.5,6.9051514322838825,1687892160000000000,0,-0.8689164978986561,124.0,1,190.0,1,251.0,1,,0,,0,382.0,1,393.0,1,EXACT,1.0,0.0,,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1687892160000000000,2023-06-27,-1,1687892175000000000,1687892175000000000,15112.75,7.096571458114509,1687892520000000000,0,-0.9159352566749166,51.0,1,58.0,1,,0,,0,,0,307.0,1,332.0,1,EXACT,0.0,1.0,225.0,EXACT,0.0,0.0,,EXACT,0.0,0.0,,1,225.0,1.0,,,,
1687892520000000000,2023-06-27,1,1687892535000000000,1687892535000000000,15117.25,7.0471716959943125,1687893120000000000,0,-0.31927702304726363,269.0,1,418.0,1,,0,,0,,0,54.0,1,,0,EXACT,0.0,0.0,,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1687893120000000000,2023-06-27,-1,1687893135000000000,1687893135000000000,15118.75,6.347382397157349,1687893240000000000,0,-0.8271126066630541,22.0,1,,0,,0,,0,,0,70.0,1,,0,EXACT,1.0,0.0,,EXACT,0.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1687893240000000000,2023-06-27,1,1687893255000000000,1687893255000000000,15127.5,6.341620536324449,1687893660000000000,0,-1.498039806321512,20.0,1,,0,,0,,0,,0,76.0,1,214.0,1,EXACT,0.0,1.0,45.0,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,45.0,1.0,,,,
1687893660000000000,2023-06-27,-1,1687893675000000000,1687893675000000000,15119.75,6.357368004113626,1687893900000000000,0,-1.0617601491108137,22.0,1,,0,,0,,0,,0,158.0,1,208.0,1,EXACT,0.0,0.0,,EXACT,0.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1687893900000000000,2023-06-27,1,1687893915000000000,1687893915000000000,15127.5,6.0734924918130275,1687894380000000000,0,-0.4939497338712368,172.0,1,177.0,1,214.0,1,,0,,0,41.0,1,,0,EXACT,1.0,0.0,,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1687894380000000000,2023-06-27,-1,1687894395000000000,1687894395000000000,15126.25,6.791551733857504,1687894860000000000,1,0.1472417555202829,51.0,1,62.0,1,122.0,1,130.0,1,,0,,0,,0,EXACT,0.0,0.0,,EXACT,0.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1687895460000000000,2023-06-27,-1,1687895475000000000,1687895475000000000,15106.25,7.771191049135998,1687897800000000000,1,1.8980359518557848,348.0,1,588.0,1,590.0,1,1070.0,1,,0,5.0,1,45.0,1,NO_OBSERVATION_AFTER_TERMINAL_IN_SESSION,,,,NO_OBSERVATION_AFTER_TERMINAL_IN_SESSION,,,,NO_OBSERVATION_AFTER_TERMINAL_IN_SESSION,,,,0,,,,,,
1687959060000000000,2023-06-28,1,1687959075000000000,1687959075000000000,15037.0,6.244088037101221,1687959900000000000,1,4.364128090136705,2.0,1,55.0,1,57.0,1,71.0,1,77.0,1,10.0,1,12.0,1,EXACT,0.0,1.0,225.0,EXACT,0.0,0.0,,EXACT,0.0,0.0,,1,225.0,1.0,,,,
1687959900000000000,2023-06-28,-1,1687959915000000000,1687959915000000000,15057.75,13.34192041666493,1687960620000000000,0,-1.6489380323780498,10.0,1,59.0,1,,0,,0,,0,23.0,1,181.0,1,EXACT,0.0,0.0,,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1687960620000000000,2023-06-28,1,1687960635000000000,1687960635000000000,15085.75,15.385264277051641,1687961160000000000,0,-1.8361725538986773,21.0,1,28.0,1,,0,,0,,0,345.0,1,352.0,1,EXACT,1.0,0.0,,EXACT,0.0,1.0,165.0,EXACT,0.0,1.0,165.0,1,,,165.0,1.0,165.0,1.0
1687961160000000000,2023-06-28,-1,1687961175000000000,1687961175000000000,15060.25,15.511196523007854,1687961760000000000,0,-0.6769303699057184,403.0,1,426.0,1,,0,,0,,0,60.0,1,116.0,1,EXACT,0.0,0.0,,EXACT,0.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1687961760000000000,2023-06-28,1,1687961775000000000,1687961775000000000,15075.75,15.994473279858477,1687964280000000000,1,6.939897179345074,7.0,1,126.0,1,145.0,1,162.0,1,238.0,1,,0,,0,EXACT,1.0,0.0,,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1687964280000000000,2023-06-28,-1,1687964295000000000,1687964295000000000,15186.75,11.504101891748734,1687965540000000000,1,1.7602417112216489,72.0,1,85.0,1,771.0,1,812.0,1,873.0,1,656.0,1,,0,EXACT,0.0,1.0,1005.0,EXACT,0.0,0.0,,EXACT,0.0,0.0,,1,1005.0,1.0,,,,
1687965540000000000,2023-06-28,1,1687965555000000000,1687965555000000000,15168.5,11.867049222428502,1687965840000000000,0,-2.3805412340085375,,0,,0,,0,,0,,0,55.0,1,107.0,1,EXACT,0.0,0.0,,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1687965840000000000,2023-06-28,-1,1687965855000000000,1687965855000000000,15142.75,11.773809009904996,1687966260000000000,0,-0.4246714037737177,40.0,1,45.0,1,52.0,1,64.0,1,,0,373.0,1,,0,EXACT,1.0,0.0,,EXACT,0.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1687966260000000000,2023-06-28,1,1687966275000000000,1687966275000000000,15152.75,11.544613924064006,1687967400000000000,1,1.2559969606065111,36.0,1,102.0,1,402.0,1,416.0,1,,0,,0,,0,EXACT,0.0,1.0,525.0,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,525.0,1.0,,,,
1687967400000000000,2023-06-28,-1,1687967415000000000,1687967415000000000,15163.0,9.604368643405268,1687968000000000000,0,-2.108415529625098,,0,,0,,0,,0,,0,6.0,1,77.0,1,EXACT,0.0,0.0,,EXACT,0.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1687968000000000000,2023-06-28,1,1687968015000000000,1687968015000000000,15181.75,9.134166676547164,1687969260000000000,1,1.8611440541860382,501.0,1,505.0,1,640.0,1,647.0,1,731.0,1,8.0,1,18.0,1,EXACT,1.0,0.0,,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1687969260000000000,2023-06-28,-1,1687969275000000000,1687969275000000000,15196.75,8.821847392012247,1687971540000000000,1,12.015623858555731,48.0,1,49.0,1,246.0,1,277.0,1,381.0,1,147.0,1,,0,EXACT,0.0,1.0,525.0,EXACT,0.0,1.0,1425.0,EXACT,0.0,0.0,,1,525.0,1.0,1425.0,1.0,,
1687971540000000000,2023-06-28,1,1687971555000000000,1687971555000000000,15088.25,14.672041169704185,1687973580000000000,1,1.7039210639363307,264.0,1,494.0,1,1418.0,1,1454.0,1,1889.0,1,149.0,1,198.0,1,EXACT,0.0,1.0,1845.0,EXACT,0.0,0.0,,EXACT,1.0,0.0,,1,1845.0,1.0,,,,
1687973580000000000,2023-06-28,-1,1687973595000000000,1687973595000000000,15116.0,10.528896069441403,1687974900000000000,1,0.7360695697712558,94.0,1,530.0,1,952.0,1,1017.0,1,,0,183.0,1,,0,EXACT,0.0,0.0,,EXACT,1.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1687974900000000000,2023-06-28,1,1687974915000000000,1687974915000000000,15116.25,9.065088806117355,1687975080000000000,0,-2.1511096490131347,32.0,1,,0,,0,,0,,0,47.0,1,82.0,1,EXACT,1.0,0.0,,EXACT,0.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1687975080000000000,2023-06-28,-1,1687975095000000000,1687975095000000000,15093.75,9.738064907813351,1687975320000000000,0,-2.028123676209383,,0,,0,,0,,0,,0,22.0,1,59.0,1,EXACT,0.0,0.0,,EXACT,1.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1687975320000000000,2023-06-28,1,1687975335000000000,1687975335000000000,15115.5,9.872224381300944,1687977180000000000,1,1.4940908381233806,38.0,1,132.0,1,373.0,1,943.0,1,1280.0,1,,0,,0,EXACT,1.0,0.0,,EXACT,0.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1687977180000000000,2023-06-28,-1,1687977195000000000,1687977195000000000,15127.75,7.728908851027309,1687977840000000000,0,-0.5498835711376128,276.0,1,278.0,1,287.0,1,288.0,1,,0,23.0,1,72.0,1,EXACT,0.0,1.0,405.0,EXACT,1.0,0.0,,EXACT,0.0,0.0,,1,405.0,1.0,,,,
1687977840000000000,2023-06-28,1,1687977855000000000,1687977855000000000,15130.25,9.017676749738628,1687978920000000000,0,-2.217866148349095,,0,,0,,0,,0,,0,50.0,1,182.0,1,EXACT,0.0,0.0,,EXACT,0.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1687978920000000000,2023-06-28,-1,1687978935000000000,1687978935000000000,15109.25,8.505203534203002,1687979520000000000,1,0.7936318011503676,19.0,1,76.0,1,82.0,1,111.0,1,203.0,1,,0,,0,EXACT,1.0,0.0,,EXACT,1.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1687979520000000000,2023-06-28,1,1687979535000000000,1687979535000000000,15102.0,10.55096532668155,1687980540000000000,1,0.4501957738395821,55.0,1,191.0,1,406.0,1,471.0,1,,0,,0,,0,EXACT,0.0,1.0,765.0,EXACT,0.0,0.0,,EXACT,1.0,0.0,,1,765.0,1.0,,,,
1687980540000000000,2023-06-28,-1,1687980555000000000,1687980555000000000,15101.75,8.214314892557896,1687981260000000000,0,-0.791301537014237,90.0,1,,0,,0,,0,,0,7.0,1,,0,EXACT,0.0,0.0,,EXACT,1.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1687981260000000000,2023-06-28,1,1687981275000000000,1687981275000000000,15108.5,7.861175423163656,1687981500000000000,0,-0.6678390593511506,10.0,1,47.0,1,,0,,0,,0,175.0,1,,0,EXACT,1.0,0.0,,EXACT,0.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1687981500000000000,2023-06-28,-1,1687981515000000000,1687981515000000000,15109.5,7.649814693382372,1687981920000000000,0,-1.4379433281587557,148.0,1,286.0,1,,0,,0,,0,99.0,1,356.0,1,EXACT,0.0,0.0,,EXACT,1.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1687981920000000000,2023-06-28,1,1687981935000000000,1687981935000000000,15122.0,8.320868515902417,1687982160000000000,0,-1.8928312555233158,19.0,1,,0,,0,,0,,0,150.0,1,157.0,1,EXACT,1.0,0.0,,EXACT,0.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1687982160000000000,2023-06-28,-1,1687982175000000000,1687982175000000000,15106.75,9.178085320769705,1687982400000000000,0,-3.5682823655918545,6.0,1,,0,,0,,0,,0,162.0,1,173.0,1,EXACT,0.0,0.0,,EXACT,1.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1687982400000000000,2023-06-28,1,1687982415000000000,1687982415000000000,15143.5,10.293453114496655,1687983240000000000,1,1.651535185608245,12.0,1,13.0,1,45.0,1,58.0,1,86.0,1,,0,,0,EXACT,1.0,0.0,,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1687983240000000000,2023-06-28,-1,1687983255000000000,1687983255000000000,15160.5,8.313767758603756,1687983840000000000,0,-0.5112002311589421,,0,,0,,0,,0,,0,31.0,1,,0,NO_OBSERVATION_AFTER_TERMINAL_IN_SESSION,,,,NO_OBSERVATION_AFTER_TERMINAL_IN_SESSION,,,,NO_OBSERVATION_AFTER_TERMINAL_IN_SESSION,,,,0,,,,,,
1688045400000000000,2023-06-29,1,1688045415000000000,1688045415000000000,15120.5,8.563153523627209,1688045520000000000,0,-2.8027057945159903,8.0,1,49.0,1,,0,,0,,0,19.0,1,31.0,1,EXACT,0.0,0.0,,EXACT,0.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1688045520000000000,2023-06-29,-1,1688045535000000000,1688045535000000000,15091.25,10.94858645659693,1688045640000000000,0,-3.151091708209736,,0,,0,,0,,0,,0,19.0,1,19.0,1,EXACT,1.0,0.0,,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1688045640000000000,2023-06-29,1,1688045655000000000,1688045655000000000,15132.75,13.011791383494293,1688046300000000000,0,-3.4776149314383025,17.0,1,,0,,0,,0,,0,98.0,1,101.0,1,EXACT,0.0,1.0,45.0,EXACT,0.0,0.0,,EXACT,0.0,0.0,,1,45.0,1.0,,,,
1688046300000000000,2023-06-29,-1,1688046315000000000,1688046315000000000,15087.5,16.60231948945916,1688047320000000000,0,-2.00273220986444,,0,,0,,0,,0,,0,27.0,1,100.0,1,EXACT,1.0,0.0,,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1688047320000000000,2023-06-29,1,1688047335000000000,1688047335000000000,15113.25,16.68946632443648,1688047680000000000,0,-2.8760656013139902,158.0,1,252.0,1,,0,,0,,0,298.0,1,316.0,1,EXACT,0.0,0.0,,EXACT,0.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1688047680000000000,2023-06-29,-1,1688047695000000000,1688047695000000000,15062.25,18.02623870315341,1688048280000000000,0,-0.6795649498337695,108.0,1,130.0,1,,0,,0,,0,475.0,1,,0,EXACT,1.0,0.0,,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1688048280000000000,2023-06-29,1,1688048295000000000,1688048295000000000,15066.0,16.702675112192807,1688049000000000000,0,-0.23948259623873272,10.0,1,167.0,1,187.0,1,246.0,1,,0,,0,,0,EXACT,0.0,0.0,,EXACT,0.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1688049000000000000,2023-06-29,-1,1688049015000000000,1688049015000000000,15061.5,16.407020819064353,1688049300000000000,0,-0.8228184841646266,20.0,1,28.0,1,,0,,0,,0,215.0,1,,0,EXACT,1.0,0.0,,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1688049300000000000,2023-06-29,1,1688049315000000000,1688049315000000000,15074.75,16.333032703956796,1688049960000000000,0,-2.188815797285418,236.0,1,,0,,0,,0,,0,99.0,1,125.0,1,EXACT,0.0,0.0,,EXACT,0.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1688049960000000000,2023-06-29,-1,1688049975000000000,1688049975000000000,15031.25,16.760445031598092,1688050380000000000,0,-1.8495928921670275,,0,,0,,0,,0,,0,18.0,1,178.0,1,EXACT,1.0,0.0,,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1688050380000000000,2023-06-29,1,1688050395000000000,1688050395000000000,15062.0,14.83674569097711,1688052720000000000,1,3.892363002158914,214.0,1,317.0,1,824.0,1,835.0,1,969.0,1,60.0,1,,0,EXACT,0.0,1.0,1005.0,EXACT,0.0,1.0,2205.0,EXACT,0.0,0.0,,1,1005.0,1.0,2205.0,1.0,,
1688052720000000000,2023-06-29,-1,1688052735000000000,1688052735000000000,15122.75,10.111348575467156,1688053260000000000,0,-0.049449388107649074,76.0,1,95.0,1,265.0,1,,0,,0,,0,,0,EXACT,0.0,0.0,,EXACT,0.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1688053260000000000,2023-06-29,1,1688053275000000000,1688053275000000000,15125.25,9.208185014507924,1688053500000000000,0,-1.7375845483981105,52.0,1,,0,,0,,0,,0,136.0,1,154.0,1,EXACT,1.0,0.0,,EXACT,1.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1688053500000000000,2023-06-29,-1,1688053515000000000,1688053515000000000,15112.0,9.659659313810934,1688053860000000000,0,-1.086994857570969,22.0,1,,0,,0,,0,,0,59.0,1,340.0,1,EXACT,0.0,0.0,,EXACT,0.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1688053860000000000,2023-06-29,1,1688053875000000000,1688053875000000000,15122.25,9.144518203091987,1688054280000000000,0,-0.27338783131895217,42.0,1,309.0,1,,0,,0,,0,,0,,0,EXACT,1.0,0.0,,EXACT,1.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1688054280000000000,2023-06-29,-1,1688054295000000000,1688054295000000000,15121.5,8.563058708526823,1688054460000000000,0,-0.6714890316323923,,0,,0,,0,,0,,0,115.0,1,,0,EXACT,0.0,0.0,,EXACT,0.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1688054460000000000,2023-06-29,1,1688054475000000000,1688054475000000000,15124.5,8.160273317286235,1688054820000000000,0,-1.9300824111658297,9.0,1,78.0,1,93.0,1,,0,,0,175.0,1,197.0,1,EXACT,1.0,0.0,,EXACT,1.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1688054820000000000,2023-06-29,-1,1688054835000000000,1688054835000000000,15110.25,9.507814816256545,1688056080000000000,0,-0.0,372.0,1,383.0,1,430.0,1,504.0,1,,0,14.0,1,137.0,1,EXACT,0.0,1.0,465.0,EXACT,0.0,0.0,,EXACT,1.0,0.0,,1,465.0,1.0,,,,
1688056080000000000,2023-06-29,1,1688056095000000000,1688056095000000000,15112.0,7.794941396653778,1688057700000000000,1,0.3207208204378808,5.0,1,17.0,1,1053.0,1,1136.0,1,,0,169.0,1,561.0,1,EXACT,0.0,0.0,,EXACT,1.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1688057700000000000,2023-06-29,-1,1688057715000000000,1688057715000000000,15113.0,7.258221895604431,1688058960000000000,1,3.1343764805230556,62.0,1,96.0,1,124.0,1,128.0,1,178.0,1,,0,,0,EXACT,1.0,0.0,,EXACT,0.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1688058960000000000,2023-06-29,1,1688058975000000000,1688058975000000000,15091.5,8.554785841596225,1688059860000000000,0,-0.11689363340198024,78.0,1,420.0,1,,0,,0,,0,,0,,0,EXACT,0.0,0.0,,EXACT,1.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1688059860000000000,2023-06-29,-1,1688059875000000000,1688059875000000000,15084.5,7.165930491598229,1688061120000000000,1,0.06977460925503398,99.0,1,405.0,1,669.0,1,800.0,1,,0,14.0,1,40.0,1,EXACT,1.0,0.0,,EXACT,0.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1688061120000000000,2023-06-29,1,1688061135000000000,1688061135000000000,15086.0,7.304376743305616,1688061420000000000,0,-1.1979119242472376,211.0,1,,0,,0,,0,,0,15.0,1,249.0,1,EXACT,0.0,0.0,,EXACT,1.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1688061420000000000,2023-06-29,-1,1688061435000000000,1688061435000000000,15075.0,7.120490075102957,1688062440000000000,1,2.457696003423888,45.0,1,72.0,1,73.0,1,73.0,1,183.0,1,,0,,0,EXACT,1.0,0.0,,EXACT,0.0,1.0,165.0,EXACT,1.0,0.0,,1,,,165.0,1.0,,
1688062440000000000,2023-06-29,1,1688062455000000000,1688062455000000000,15056.5,7.96578824538325,1688063520000000000,1,1.2553685450772212,51.0,1,358.0,1,469.0,1,557.0,1,,0,,0,,0,EXACT,0.0,0.0,,EXACT,0.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1688063520000000000,2023-06-29,-1,1688063535000000000,1688063535000000000,15064.75,6.401207062546061,1688063940000000000,0,-1.5231502285011176,,0,,0,,0,,0,,0,10.0,1,113.0,1,EXACT,1.0,0.0,,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1688063940000000000,2023-06-29,1,1688063955000000000,1688063955000000000,15076.75,6.372082114210828,1688064060000000000,0,-2.27555134100713,,0,,0,,0,,0,,0,14.0,1,59.0,1,EXACT,0.0,0.0,,EXACT,0.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1688064060000000000,2023-06-29,-1,1688064075000000000,1688064075000000000,15061.5,7.0057748841919905,1688064360000000000,0,-1.2846544670323092,20.0,1,21.0,1,,0,,0,,0,194.0,1,225.0,1,EXACT,1.0,0.0,,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1688064360000000000,2023-06-29,1,1688064375000000000,1688064375000000000,15068.5,7.13675835231655,1688064660000000000,0,-1.085927197953171,34.0,1,,0,,0,,0,,0,240.0,1,245.0,1,EXACT,0.0,0.0,,EXACT,0.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1688064660000000000,2023-06-29,-1,1688064675000000000,1688064675000000000,15064.5,7.126829908867341,1688065020000000000,0,-0.5612593609148889,41.0,1,,0,,0,,0,,0,313.0,1,,0,EXACT,1.0,0.0,,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1688065020000000000,2023-06-29,1,1688065035000000000,1688065035000000000,15069.75,6.657559973893486,1688065920000000000,1,0.976333675624203,6.0,1,15.0,1,99.0,1,197.0,1,,0,,0,,0,EXACT,0.0,1.0,165.0,EXACT,0.0,0.0,,EXACT,0.0,0.0,,1,165.0,1.0,,,,
1688065920000000000,2023-06-29,-1,1688065935000000000,1688065935000000000,15076.5,5.805620838768066,1688066160000000000,0,-1.8516538193839602,,0,,0,,0,,0,,0,10.0,1,40.0,1,EXACT,0.0,0.0,,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1688066160000000000,2023-06-29,1,1688066175000000000,1688066175000000000,15078.0,6.233101748647823,1688066220000000000,0,-0.8021688401099298,,0,,0,,0,,0,,0,21.0,1,33.0,1,EXACT,1.0,0.0,,EXACT,0.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1688066220000000000,2023-06-29,-1,1688066235000000000,1688066235000000000,15075.75,7.002165909458694,1688066880000000000,0,-0.35703238573980944,13.0,1,303.0,1,312.0,1,356.0,1,,0,242.0,1,,0,EXACT,0.0,0.0,,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1688066880000000000,2023-06-29,1,1688066895000000000,1688066895000000000,15079.25,7.158040054878235,1688067420000000000,0,-0.5238864229942887,211.0,1,264.0,1,,0,,0,,0,120.0,1,,0,EXACT,1.0,0.0,,EXACT,0.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1688067420000000000,2023-06-29,-1,1688067435000000000,1688067435000000000,15076.5,6.650264202829228,1688068080000000000,0,-0.8270348112876673,5.0,1,374.0,1,411.0,1,,0,,0,48.0,1,,0,EXACT,0.0,1.0,465.0,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,465.0,1.0,,,,
1688068080000000000,2023-06-29,1,1688068095000000000,1688068095000000000,15083.75,6.279422443460509,1688069820000000000,1,4.220133338472478,14.0,1,141.0,1,151.0,1,165.0,1,176.0,1,58.0,1,106.0,1,NO_OBSERVATION_AFTER_TERMINAL_IN_SESSION,,,,NO_OBSERVATION_AFTER_TERMINAL_IN_SESSION,,,,NO_OBSERVATION_AFTER_TERMINAL_IN_SESSION,,,,0,,,,,,
1688132460000000000,2023-06-30,1,1688132475000000000,1688132475000000000,15278.25,11.883893288824549,1688133420000000000,1,2.356130210823318,12.0,1,128.0,1,169.0,1,226.0,1,290.0,1,23.0,1,,0,EXACT,1.0,0.0,,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1688133420000000000,2023-06-30,-1,1688133435000000000,1688133435000000000,15308.0,12.890323822182154,1688133780000000000,0,-1.3576074768490565,,0,,0,,0,,0,,0,58.0,1,75.0,1,EXACT,0.0,0.0,,EXACT,0.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1688133780000000000,2023-06-30,1,1688133795000000000,1688133795000000000,15321.25,12.282960369380428,1688135100000000000,1,2.1981671509180263,15.0,1,145.0,1,601.0,1,752.0,1,980.0,1,,0,,0,EXACT,1.0,0.0,,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1688135100000000000,2023-06-30,-1,1688135115000000000,1688135115000000000,15351.0,10.98961240544601,1688135220000000000,0,-0.6824626495729096,,0,,0,,0,,0,,0,66.0,1,,0,EXACT,0.0,0.0,,EXACT,0.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1688135220000000000,2023-06-30,1,1688135235000000000,1688135235000000000,15355.25,10.617318859797834,1688135820000000000,0,-1.2008681446195895,307.0,1,349.0,1,,0,,0,,0,549.0,1,549.0,1,EXACT,1.0,0.0,,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1688135820000000000,2023-06-30,-1,1688135835000000000,1688135835000000000,15344.25,9.762398512227817,1688136060000000000,0,-1.5108991895306263,56.0,1,,0,,0,,0,,0,38.0,1,172.0,1,EXACT,0.0,0.0,,EXACT,0.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1688136060000000000,2023-06-30,1,1688136075000000000,1688136075000000000,15360.0,10.025356984270582,1688136480000000000,0,-1.4463325368612778,,0,,0,,0,,0,,0,47.0,1,47.0,1,EXACT,1.0,0.0,,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
