elapsed_s,subset,contrast,variable,n_pos,n_neg,med_pos,iqr_pos,med_neg,iqr_neg,mean_pos,mean_neg,cohen_d,auc,auc_lo,auc_hi,meaningful
60,ALIVE,C1,trans_5m,2133,3642,0.0,"[0.0, 0.0]",0.0,"[0.0, 0.0]",0.008907641819034223,0.004667764964305327,0.05387750527012624,0.5021199384273645,0.5000199727664397,0.5043626057290317,False
60,ALIVE,C1,n_htf_aligned,2132,3642,1.0,"[0.0, 2.0]",1.0,"[0.0, 2.0]",1.3855534709193247,1.3684788577704559,0.015203064978580642,0.5039944652392918,0.4878888170930983,0.5214212670647854,False
60,ALIVE,C2,mfe,1847,373,0.555738349235542,"[0.269299494007083, 0.9340882820231037]",0.5966477448620381,"[0.29324315253164035, 0.9744233954603572]",0.6904851693186121,0.7776951882454292,-0.14150977744517004,0.4758473635240684,0.44016486119551346,0.5139285755862983,False
60,ALIVE,C2,mae,1847,373,0.31356954532334486,"[0.1356083742118983, 0.5576949953330872]",0.3348741448165618,"[0.13485949071317702, 0.6469218483971915]",0.3952777549242818,0.5096825545280098,-0.28253133225020166,0.46754101644431734,0.42861306325672804,0.5018336750177608,False
60,ALIVE,C2,cur,1847,373,0.21338144224819075,"[-0.17784281200706353, 0.6333850899884198]",0.20270645038987953,"[-0.251598017482284, 0.656455437766621]",0.27503635914487334,0.24315916395089546,0.0434378711655933,0.5046151211079194,0.47026792780038984,0.5409787044483252,False
60,ALIVE,C2,fav_share,1847,373,0.6521739130434783,"[0.3333333333333333, 0.8727272727272727]",0.6538461538461537,"[0.3157894736842105, 0.8709677419354839]",0.5959533814501088,0.5885265199191347,0.024106277874290073,0.5059650385887702,0.4722574060560757,0.5428930884211192,False
60,ALIVE,C2,mfe_rate,1847,373,0.555738349235542,"[0.269299494007083, 0.9340882820231037]",0.5966477448620381,"[0.29324315253164035, 0.9744233954603572]",0.6904851693186121,0.7776951882454292,-0.14150977744517004,0.4758473635240684,0.44016486119551346,0.5139285755862983,False
60,ALIVE,C2,mae_rate,1847,373,0.31356954532334486,"[0.1356083742118983, 0.5576949953330872]",0.3348741448165618,"[0.13485949071317702, 0.6469218483971915]",0.3952777549242818,0.5096825545280098,-0.28253133225020166,0.46754101644431734,0.42861306325672804,0.5018336750177608,False
60,ALIVE,C2,d_mfe,1847,373,0.09028831977322874,"[0.0, 0.37821269950778813]",0.08916906709458094,"[0.0, 0.3939983426477902]",0.2512404658206006,0.2735185377681752,-0.05854783492404103,0.4971238048512841,0.46790614895163235,0.5267555995553052,False
60,ALIVE,C2,d_mae,1847,373,0.0,"[0.0, 0.11015830984486431]",0.0,"[0.0, 0.16639156605762728]",0.09539851375189116,0.15223357366657025,-0.23986060047483504,0.4826521088468947,0.4538741859649951,0.5106133051387188,False
60,ALIVE,C2,fav_expand_adv_stall,1847,373,0.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.4997292907417434,0.47989276139410186,0.03966057739930541,0.5099182646738207,0.4824477092008577,0.5383898032123827,False
60,ALIVE,C2,adv_expand_fav_stall,1847,373,0.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.26962642122360586,0.2680965147453083,0.003447041291915451,0.5007649532391487,0.4775951224986446,0.523579166191476,False
60,ALIVE,C2,aligned_5m,1764,369,0.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.41723356009070295,0.4444444444444444,-0.055083477095173576,0.48639455782312924,0.4580189167925744,0.5131603021202953,False
60,ALIVE,C2,aligned_15m,1764,371,0.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.467687074829932,0.4555256064690027,0.02437041362469762,0.5060807341804646,0.4788996556662799,0.5347931726068668,False
60,ALIVE,C2,aligned_1h,1765,371,1.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.5042492917847026,0.46630727762803237,0.07588068798087298,0.5189710070783351,0.4916243829905175,0.5456389157333207,False
60,ALIVE,C2,trans_5m,1764,369,0.0,"[0.0, 0.0]",0.0,"[0.0, 0.0]",0.01020408163265306,0.0027100271002710027,0.07975766487358582,0.503747027266191,0.500902759105093,0.5066169914966617,False
60,ALIVE,C2,n_htf_aligned,1763,369,1.0,"[0.0, 2.0]",1.0,"[0.0, 2.0]",1.3902439024390243,1.3631436314363143,0.02393395318408396,0.5058781302503893,0.4748916679365865,0.5368919912301876,False
60,ALIVE,C3,mfe,1440,4517,0.5720282535098189,"[0.27264195429036786, 0.9732816503520085]",0.3480458327942543,"[0.15348621144716743, 0.6333660528271139]",0.730293587881983,0.4490537431217186,0.5948081760970994,0.6382232707303274,0.6200523885801983,0.6551111695779939,True
60,ALIVE,C3,mae,1440,4517,0.31493249598990536,"[0.13522281435577432, 0.5712107307265277]",0.4519470018245789,"[0.22294022628775279, 0.7676381390653085]",0.41673119974756156,0.5473548233912909,-0.2822033335785218,0.39972026972179175,0.3838274740150251,0.4142022021890868,True
60,ALIVE,C3,cur,1440,4517,0.22568570086192546,"[-0.19507554563279936, 0.6860773664479464]",-0.08516360309498132,"[-0.48793560690946886, 0.28920933474637833]",0.29687063841366834,-0.10213978032646957,0.5946188754795628,0.6517852311022557,0.6359949951729833,0.667828946660434,True
60,ALIVE,C3,fav_share,1440,4517,0.6505813953488373,"[0.3333333333333333, 0.875]",0.4333333333333333,"[0.1702127659574468, 0.7333333333333333]",0.5955606639492744,0.4579132770217229,0.44130937588873315,0.6249430392590952,0.609064853857734,0.6412698366480409,True
60,ALIVE,C3,mfe_rate,1440,4517,0.5720282535098189,"[0.27264195429036786, 0.9732816503520085]",0.3480458327942543,"[0.15348621144716743, 0.6333660528271139]",0.730293587881983,0.4490537431217186,0.5948081760970994,0.6382232707303274,0.6200523885801983,0.6551111695779939,True
60,ALIVE,C3,mae_rate,1440,4517,0.31493249598990536,"[0.13522281435577432, 0.5712107307265277]",0.4519470018245789,"[0.22294022628775279, 0.7676381390653085]",0.41673119974756156,0.5473548233912909,-0.2822033335785218,0.39972026972179175,0.3838274740150251,0.4142022021890868,True
60,ALIVE,C3,d_mfe,1440,4517,0.09298311968784588,"[0.0, 0.40226142694266664]",0.0,"[0.0, 0.17291792834881634]",0.26653085659317866,0.12758959287714286,0.4913165674462599,0.6070623631712296,0.5916054494845763,0.6230271182306168,True
60,ALIVE,C3,d_mae,1440,4517,0.0,"[0.0, 0.11901770487119073]",0.030627550879228138,"[0.0, 0.2715804965436112]",0.10608425327953265,0.17488030421613687,-0.23659132754534895,0.4093272636705778,0.39577153794922315,0.42323794259288733,False
60,ALIVE,C3,fav_expand_adv_stall,1440,4517,1.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.5006944444444444,0.3331857427496126,0.3500595765865461,0.5837543508474159,0.5700672978938969,0.5976805515834105,False
60,ALIVE,C3,adv_expand_fav_stall,1440,4517,0.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.2701388888888889,0.4257250387425282,-0.32223928727932805,0.4222069250731803,0.4082716549890188,0.4351311483697167,False
60,ALIVE,C3,aligned_5m,1385,4390,0.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.42888086642599277,0.41116173120728927,0.03595457345516283,0.5088595676093517,0.4946354923625023,0.5230887051517014,False
60,ALIVE,C3,aligned_15m,1386,4392,0.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.4725829725829726,0.46265938069216755,0.01989315169506973,0.5049617959454025,0.48970840858115433,0.5209766167602714,False
60,ALIVE,C3,aligned_1h,1387,4392,1.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.5010814708002884,0.4920309653916211,0.01809963570090504,0.5045252527043337,0.487858177788832,0.5197001786208794,False
60,ALIVE,C3,trans_5m,1385,4390,0.0,"[0.0, 0.0]",0.0,"[0.0, 0.0]",0.010108303249097473,0.005011389521640091,0.06477102506773913,0.5025484568637287,0.49993425708788813,0.505017002479422,False
60,ALIVE,C3,n_htf_aligned,1384,4390,1.0,"[0.0, 2.0]",1.0,"[0.0, 2.0]",1.403179190751445,1.3658314350797267,0.033256525448288325,0.508953118622197,0.49188947673192074,0.5267295018684938,False
60,PRE2,C1,mfe,2115,3737,0.5371826784703533,"[0.2640028227796348, 0.8710705441343767]",0.31938139807600924,"[0.1372668732502918, 0.5806529855081909]",0.6121111709219869,0.4052962566989127,0.5380427859663297,0.6427936468172407,0.6273091871768302,0.6563967565823005,True
60,PRE2,C1,mae,2115,3737,0.328207919573156,"[0.14144238651064428, 0.5771098610171437]",0.48713241127624757,"[0.24730214411836157, 0.8060187474846757]",0.4190430825919129,0.5759446236850023,-0.34244725915080865,0.3828740895941233,0.3698789002081345,0.3958244934296848,True
60,PRE2,C1,cur,2115,3737,0.17931792240506378,"[-0.21211699683888763, 0.5743703200650987]",-0.14681872731194573,"[-0.5385880355284582, 0.21911842653912136]",0.1828779578040524,-0.16927005403083908,0.5769375356652993,0.6615959755837574,0.648320846319536,0.6747725858315781,True
60,PRE2,C1,fav_share,2115,3737,0.6285714285714287,"[0.31818181818181823, 0.8484848484848485]",0.391304347826087,"[0.1509433962264151, 0.6923076923076923]",0.5792311693503255,0.42969101978214874,0.4876325099568603,0.6366246170332962,0.6229535723922573,0.6499449752741268,True
60,PRE2,C1,mfe_rate,2115,3737,0.5371826784703533,"[0.2640028227796348, 0.8710705441343767]",0.31938139807600924,"[0.1372668732502918, 0.5806529855081909]",0.6121111709219869,0.4052962566989127,0.5380427859663297,0.6427936468172407,0.6273091871768302,0.6563967565823005,True
60,PRE2,C1,mae_rate,2115,3737,0.328207919573156,"[0.14144238651064428, 0.5771098610171437]",0.48713241127624757,"[0.24730214411836157, 0.8060187474846757]",0.4190430825919129,0.5759446236850023,-0.34244725915080865,0.3828740895941233,0.3698789002081345,0.3958244934296848,True
60,PRE2,C1,d_mfe,2115,3737,0.07291741926351114,"[0.0, 0.33434787318211623]",0.0,"[0.0, 0.13778895832145716]",0.21124097974417155,0.10544904189511714,0.4453271369536482,0.6095363532903032,0.5962902364286753,0.6220322857246978,True
60,PRE2,C1,d_mae,2115,3737,0.0,"[0.0, 0.1266577168057509]",0.055177746129231764,"[0.0, 0.2952369992534194]",0.10695069514844789,0.18991476611973335,-0.2888491958989067,0.39620572753077493,0.38306152817164957,0.40960362704190967,True
60,PRE2,C1,fav_expand_adv_stall,2115,3737,0.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.47754137115839246,0.3007760235483008,0.3730282151355873,0.5883826738050458,0.5763107101099233,0.600509759364257,False
60,PRE2,C1,adv_expand_fav_stall,2115,3737,0.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.28085106382978725,0.45865667647845865,-0.3694433332896263,0.4110971936756643,0.398899541308969,0.4238006077392035,False
60,PRE2,C1,aligned_5m,2030,3642,0.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.42266009852216746,0.4115870400878638,0.022466264585481892,0.5055365292171519,0.49148262895918965,0.5197922642086428,False
60,PRE2,C1,aligned_15m,2032,3643,0.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.46948818897637795,0.4647268734559429,0.009542582587067397,0.5023806577602176,0.4879060385610597,0.5163313212119011,False
60,PRE2,C1,aligned_1h,2033,3643,1.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.5041810132808657,0.4921767773812792,0.024006428339629984,0.5060021179497933,0.49262488172448615,0.5208267139071975,False
60,PRE2,C1,trans_5m,2030,3642,0.0,"[0.0, 0.0]",0.0,"[0.0, 0.0]",0.007881773399014778,0.004667764964305327,0.04226080567621933,0.5016070042173547,0.4996344095148911,0.5035892307906001,False
60,PRE2,C1,n_htf_aligned,2029,3642,1.0,"[0.0, 2.0]",1.0,"[0.0, 2.0]",1.3967471660916708,1.3684788577704559,0.0251760454497382,0.5068125984320164,0.49013000745056867,0.5236687548819341,False
60,PRE2,C2,mfe,1774,341,0.5337596983483477,"[0.26136786845688265, 0.875430171221138]",0.5541178574851912,"[0.27467002832002835, 0.8605358599105102]",0.6135343956052264,0.6047070636256026,0.01987985661141022,0.49897509480373065,0.46430783838365286,0.5358520895630652,False
60,PRE2,C2,mae,1774,341,0.3218443758924298,"[0.1414375464639988, 0.5614009981300386]",0.3595931927509075,"[0.144387085862015, 0.6549169301442086]",0.40080282645671095,0.513935206884723,-0.28456905181046027,0.4635299057417834,0.42607144808876085,0.5004559195825177,False
60,PRE2,C2,cur,1774,341,0.17998681411268602,"[-0.19019922710811976, 0.5807665026058578]",0.17851619286990472,"[-0.2834518817104656, 0.5535908089396483]",0.19714557039649722,0.10865289991843038,0.14517996715636086,0.5218503175553035,0.48685026772178347,0.5583818693153864,False
60,PRE2,C2,fav_share,1774,341,0.631578947368421,"[0.3235294117647059, 0.851063829787234]",0.6041666666666666,"[0.2666666666666666, 0.8421052631578947]",0.582655536860445,0.5614164245909352,0.0693008106830629,0.5195732096393987,0.4859876733866239,0.5561988669128244,False
60,PRE2,C2,mfe_rate,1774,341,0.5337596983483477,"[0.26136786845688265, 0.875430171221138]",0.5541178574851912,"[0.27467002832002835, 0.8605358599105102]",0.6135343956052264,0.6047070636256026,0.01987985661141022,0.49897509480373065,0.46430783838365286,0.5358520895630652,False
60,PRE2,C2,mae_rate,1774,341,0.3218443758924298,"[0.1414375464639988, 0.5614009981300386]",0.3595931927509075,"[0.144387085862015, 0.6549169301442086]",0.40080282645671095,0.513935206884723,-0.28456905181046027,0.4635299057417834,0.42607144808876085,0.5004559195825177,False
60,PRE2,C2,d_mfe,1774,341,0.0761126094290781,"[0.0, 0.3411265260775425]",0.050779862482468296,"[0.0, 0.3025891678289564]",0.2140093733456221,0.19683883825158127,0.05800105548056758,0.510047377069234,0.47855148071616144,0.5392586148144379,False
60,PRE2,C2,d_mae,1774,341,0.0,"[0.0, 0.11930069359000527]",0.0,"[0.0, 0.18194859764241056]",0.09890699870690917,0.14879678748654082,-0.2198593023292998,0.47801495700357394,0.4482181669420993,0.5083698310149768,False
60,PRE2,C2,fav_expand_adv_stall,1774,341,0.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.4819616685456595,0.45454545454545453,0.054873047118695464,0.5137081070001025,0.48482084765405037,0.5435019531286,False
60,PRE2,C2,adv_expand_fav_stall,1774,341,0.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.27959413754227735,0.2873900293255132,-0.017338908047595844,0.4961020541083821,0.4720816095603643,0.5204198902221088,False
60,PRE2,C2,aligned_5m,1693,337,0.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.41878322504430004,0.4421364985163205,-0.047259542447985414,0.4883233632639898,0.4581317831630551,0.5168952505433673,False
60,PRE2,C2,aligned_15m,1693,339,0.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.47017129356172477,0.46607669616519176,0.008200485040252021,0.5020472986982665,0.4722146009292615,0.5326557107732846,False
60,PRE2,C2,aligned_1h,1694,339,1.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.5106257378984652,0.471976401179941,0.07729543763620417,0.519324668359262,0.4887315540583944,0.5483454286305174,False
60,PRE2,C2,trans_5m,1693,337,0.0,"[0.0, 0.0]",0.0,"[0.0, 0.0]",0.009450679267572357,0.0,0.10690523100671512,0.5047253396337862,0.5026237160146451,0.5068784544629599,False
60,PRE2,C2,n_htf_aligned,1692,337,1.0,"[0.0, 2.0]",1.0,"[0.0, 2.0]",1.400709219858156,1.3768545994065282,0.021072936910417964,0.5049911961333137,0.4717589239111907,0.536245615042461,False
60,PRE2,C3,mfe,1364,4488,0.5371740845873301,"[0.26153929862826886, 0.8992396953111503]",0.3456613219774881,"[0.15286946022507655, 0.6285163340281346]",0.6227578529866311,0.4366678980191787,0.4782025139924765,0.6221939672296538,0.6041722010879568,0.6393620919988653,True
60,PRE2,C3,mae,1364,4488,0.3270503701414474,"[0.1423815925561548, 0.5755461906601168]",0.4545114250970298,"[0.22432790353945928, 0.7692662742339978]",0.4245751998710981,0.5480081563655462,-0.2675210353677212,0.40533823333385605,0.38897263898547485,0.42028641483452145,False
60,PRE2,C3,cur,1364,4488,0.1809119806862517,"[-0.2168373953620255, 0.5947752900817246]",-0.08879587625477466,"[-0.49088042963671225, 0.28191960239952024]",0.19070816357686504,-0.11272309409013341,0.48919939152220904,0.6362074688579777,0.6202028611071307,0.6524899848787514,True
60,PRE2,C3,fav_share,1364,4488,0.6219390304847576,"[0.32, 0.8486277873070325]",0.42857142857142855,"[0.16666666666666669, 0.7272727272727273]",0.577750720220861,0.4551642784582384,0.3945798026911926,0.6120019138687199,0.5960208833090199,0.6283708205107977,True
60,PRE2,C3,mfe_rate,1364,4488,0.5371740845873301,"[0.26153929862826886, 0.8992396953111503]",0.3456613219774881,"[0.15286946022507655, 0.6285163340281346]",0.6227578529866311,0.4366678980191787,0.4782025139924765,0.6221939672296538,0.6041722010879568,0.6393620919988653,True
60,PRE2,C3,mae_rate,1364,4488,0.3270503701414474,"[0.1423815925561548, 0.5755461906601168]",0.4545114250970298,"[0.22432790353945928, 0.7692662742339978]",0.4245751998710981,0.5480081563655462,-0.2675210353677212,0.40533823333385605,0.38897263898547485,0.42028641483452145,False
60,PRE2,C3,d_mfe,1364,4488,0.07391993869757166,"[0.0, 0.3507715753845969]",0.0,"[0.0, 0.1687255566087336]",0.21738288475197265,0.12128509066828985,0.40121851765376537,0.593092087208117,0.5769238831659439,0.6083347058639463,False
60,PRE2,C3,d_mae,1364,4488,0.0,"[0.0, 0.13261175063934788]",0.03238145803712969,"[0.0, 0.2728438318602381]",0.11145255537305047,0.17466375126995765,-0.21891981465064558,0.41668087856310215,0.40271138717713456,0.43086877746985885,False
60,PRE2,C3,fav_expand_adv_stall,1364,4488,0.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.4780058651026393,0.3302139037433155,0.30961334447252276,0.5738959806796619,0.5606284133801638,0.5880215761901195,False
60,PRE2,C3,adv_expand_fav_stall,1364,4488,0.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.2837243401759531,0.42803030303030304,-0.29755036965858567,0.42784701857282503,0.41369019492211784,0.44131825700891064,False
60,PRE2,C3,aligned_5m,1311,4361,0.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.43249427917620137,0.41045631735840404,0.04471844484864955,0.5110189809088986,0.4963174313272101,0.5261921113124376,False
60,PRE2,C3,aligned_15m,1312,4363,0.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.4771341463414634,0.4632133852853541,0.027901493645488825,0.5069603805280547,0.49057811578913524,0.5235603140329564,False
60,PRE2,C3,aligned_1h,1313,4363,1.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.5087585681645087,0.4927801971120788,0.031954806485310114,0.507989185526215,0.49083661738995854,0.5242360695615603,False
60,PRE2,C3,trans_5m,1311,4361,0.0,"[0.0, 0.0]",0.0,"[0.0, 0.0]",0.009153318077803204,0.004815409309791332,0.05704369054937316,0.5021689543840059,0.4996249141794404,0.5045985347118166,False
60,PRE2,C3,n_htf_aligned,1310,4361,1.0,"[0.0, 2.0]",1.0,"[0.0, 2.0]",1.419083969465649,1.3664297179545977,0.04690016442634643,0.512760572107735,0.4946721311103766,0.530765709057332,False
60,EARLY,C1,mfe,1723,3479,0.42367997879143987,"[0.21726318863597782, 0.6699687126553344]",0.29465229556013683,"[0.12561369807471567, 0.5140802713198591]",0.4451541836195283,0.3408545235590384,0.39854767098873284,0.6103268312303136,0.5940262665839225,0.626119897641589,True
60,EARLY,C1,mae,1723,3479,0.3897881765895584,"[0.2008572925208968, 0.6334965046609895]",0.5179120179619561,"[0.2796807623140285, 0.8247868292744824]",0.47081789916764333,0.5981970580382078,-0.29211316990835884,0.4046355906769695,0.3906315130881924,0.41888740465610896,False
60,EARLY,C1,cur,1723,3479,0.051734621657678316,"[-0.2968291053722866, 0.356493900153271]",-0.18794371655240102,"[-0.5631112634714281, 0.13946860656823057]",0.0021407781100663908,-0.2348552771296665,0.44722922391042086,0.6318299482659993,0.6172035144367285,0.6459323214484841,True
60,EARLY,C1,fav_share,1723,3479,0.5205479452054795,"[0.2605820105820106, 0.755328798185941]",0.35294117647058826,"[0.13819628647214854, 0.6285714285714286]",0.5078180105864082,0.39696445454658225,0.38170504061421345,0.6087124688267237,0.5940194086796668,0.6230952391652431,True
60,EARLY,C1,mfe_rate,1723,3479,0.42367997879143987,"[0.21726318863597782, 0.6699687126553344]",0.29465229556013683,"[0.12561369807471567, 0.5140802713198591]",0.4451541836195283,0.3408545235590384,0.39854767098873284,0.6103268312303136,0.5940262665839225,0.626119897641589,True
60,EARLY,C1,mae_rate,1723,3479,0.3897881765895584,"[0.2008572925208968, 0.6334965046609895]",0.5179120179619561,"[0.2796807623140285, 0.8247868292744824]",0.47081789916764333,0.5981970580382078,-0.29211316990835884,0.4046355906769695,0.3906315130881924,0.41888740465610896,False
60,EARLY,C1,d_mfe,1723,3479,0.0,"[0.0, 0.21151045315732894]",0.0,"[0.0, 0.10897439128298766]",0.13068385775653726,0.0801619101702149,0.31247471144143124,0.5777787527753371,0.5637777122541994,0.5920054108094274,False
60,EARLY,C1,d_mae,1723,3479,0.0,"[0.0, 0.18105844903275697]",0.07935934845184647,"[0.0, 0.31025673482706406]",0.12576710458661963,0.19753545364347863,-0.27080815458091706,0.41284536670316235,0.3977595441856421,0.4267547134578481,False
60,EARLY,C1,fav_expand_adv_stall,1723,3479,0.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.3929193267556587,0.26933026731819487,0.26924615637758353,0.5617945297187319,0.5490001187300547,0.5752571881098368,False
60,EARLY,C1,adv_expand_fav_stall,1723,3479,0.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.338943702843877,0.4874964070135096,-0.3023534125977212,0.4257236479151837,0.411667930820889,0.43914392764947546,False
60,EARLY,C1,aligned_5m,1655,3385,0.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.42900302114803623,0.40649926144756277,0.04569167016962826,0.5112518798502368,0.4964982734988815,0.5269349698563308,False
60,EARLY,C1,aligned_15m,1655,3386,0.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.4761329305135952,0.4651506202008269,0.02200443823046463,0.5054911551563841,0.49021419245964976,0.5207753077128386,False
60,EARLY,C1,aligned_1h,1656,3386,1.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.5211352657004831,0.49793266391021856,0.04640988542588476,0.5116013008951322,0.4975469887190858,0.5272223487466793,False
60,EARLY,C1,trans_5m,1655,3385,0.0,"[0.0, 0.0]",0.0,"[0.0, 0.0]",0.005438066465256798,0.00413589364844904,0.019317231450135353,0.5006510864084038,0.49860982266389514,0.5028285497026387,False
60,EARLY,C1,n_htf_aligned,1654,3385,1.0,"[0.0, 2.0]",1.0,"[0.0, 2.0]",1.4262394195888755,1.3695716395864106,0.050362615522865854,0.5139136313381999,0.49630899783417176,0.5324412972289659,False
60,EARLY,C2,mfe,1439,284,0.41546783918842317,"[0.21646996570338495, 0.6651774748982163]",0.47081233972331,"[0.22231406476011062, 0.6827825966109344]",0.4422123784412653,0.46006002042065663,-0.06478208205861899,0.4812589924536797,0.44852702478228806,0.5182807551895731,False
60,EARLY,C2,mae,1439,284,0.38274405230275355,"[0.2008572925208968, 0.6157994141291621]",0.4346570725549302,"[0.20542078418940124, 0.7005037260942533]",0.4504662279565634,0.5739378106913898,-0.3090636093135028,0.4600735056621872,0.41658969431900705,0.4973636526433856,False
60,EARLY,C2,cur,1439,284,0.04773735732772521,"[-0.2848049958959431, 0.356493900153271]",0.08628533365760221,"[-0.3725648085799052, 0.35397766620593796]",0.014750364602286074,-0.06175075344734249,0.15553185193868707,0.5169486341258112,0.48150691213782837,0.5575795674008475,False
60,EARLY,C2,fav_share,1439,284,0.5217391304347826,"[0.26666666666666666, 0.7568100358422939]",0.5175492610837439,"[0.23036858974358973, 0.75]",0.510056135516773,0.4964776522244539,0.04658896396717285,0.5126567256212745,0.47854584634426595,0.5524252752946542,False
60,EARLY,C2,mfe_rate,1439,284,0.41546783918842317,"[0.21646996570338495, 0.6651774748982163]",0.47081233972331,"[0.22231406476011062, 0.6827825966109344]",0.4422123784412653,0.46006002042065663,-0.06478208205861899,0.4812589924536797,0.44852702478228806,0.5182807551895731,False
60,EARLY,C2,mae_rate,1439,284,0.38274405230275355,"[0.2008572925208968, 0.6157994141291621]",0.4346570725549302,"[0.20542078418940124, 0.7005037260942533]",0.4504662279565634,0.5739378106913898,-0.3090636093135028,0.4600735056621872,0.41658969431900705,0.4973636526433856,False
60,EARLY,C2,d_mfe,1439,284,0.0,"[0.0, 0.21076549444281195]",0.007359108189308877,"[0.0, 0.21357535453881954]",0.13028863248938824,0.13268642521930982,-0.012721892178483673,0.4990579334240327,0.46681404831726764,0.5280111087555373,False
60,EARLY,C2,d_mae,1439,284,0.0,"[0.0, 0.1712683966452705]",0.0,"[0.0, 0.21523730123026652]",0.11653034648359621,0.17256884722834726,-0.2404016007126054,0.4786493456919418,0.4418031201046476,0.5117672894747536,False
60,EARLY,C2,fav_expand_adv_stall,1439,284,0.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.3954134815844336,0.38028169014084506,0.03096648705441696,0.5075658957217943,0.4757874934656725,0.538518784556689,False
60,EARLY,C2,adv_expand_fav_stall,1439,284,0.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.33842946490618486,0.3415492957746479,-0.0065871436978448905,0.4984400845657685,0.4713459661923688,0.5279775887326953,False
60,EARLY,C2,aligned_5m,1374,281,0.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.42066957787481807,0.4697508896797153,-0.09917626158953648,0.47545934409755136,0.4424867865035972,0.5054654965856119,False
60,EARLY,C2,aligned_15m,1373,282,0.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.4763292061179898,0.475177304964539,0.002305038294051059,0.5005759505767254,0.4698440549393852,0.5296936345923,False
60,EARLY,C2,aligned_1h,1374,282,1.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.5269286754002911,0.4929078014184397,0.06808379222260617,0.5170104369909257,0.48669126771325366,0.5490516131985432,False
60,EARLY,C2,trans_5m,1374,281,0.0,"[0.0, 0.0]",0.0,"[0.0, 0.0]",0.006550218340611353,0.0,0.08906313732436681,0.5032751091703057,0.5014449825923273,0.5055406538956732,False
60,EARLY,C2,n_htf_aligned,1373,281,1.0,"[0.0, 2.0]",1.0,"[0.0, 2.0]",1.4246176256372907,1.4341637010676156,-0.008413936630634996,0.49705816030045646,0.4641553912716789,0.5301553241918449,False
60,EARLY,C3,mfe,1091,4111,0.40949401508040156,"[0.21695678049355388, 0.6698531701718893]",0.3110779037985534,"[0.13743575145119988, 0.5437686005137141]",0.44069897294508725,0.358071264012467,0.31282855264312714,0.5862176793789036,0.5681841806265057,0.6043189255251847,False
60,EARLY,C3,mae,1091,4111,0.3996416324684167,"[0.20739342851922765, 0.6366211450595917]",0.49144237679962544,"[0.2623270636604358, 0.7927562466670419]",0.480944853718752,0.5759270177021687,-0.21662578180622263,0.4282010594633209,0.4123073228671198,0.44421935216585373,False
60,EARLY,C3,cur,1091,4111,0.03370139497170816,"[-0.3035126191461188, 0.3567702997341746]",-0.14843542511500118,"[-0.5241453136331649, 0.1865956684519014]",-0.005990997554591702,-0.19626289713412934,0.3550072316714366,0.605052149327295,0.5877255263093343,0.6211702257918544,True
60,EARLY,C3,fav_share,1091,4111,0.5,"[0.2605820105820106, 0.75]",0.37931034482758624,"[0.15319426336375488, 0.6597872340425532]",0.49931233251862117,0.41626368640966316,0.2833229431787783,0.581621684773654,0.5662382420365936,0.5975583089740518,False
