regime_start_ns,elapsed_s,alive,mfe,mae,cur,fav_share,mfe_rate,mae_rate,d_mfe,d_mae,fav_expand_adv_stall,adv_expand_fav_stall,aligned_5m,trans_5m,s_since_trans_5m,aligned_15m,trans_15m,s_since_trans_15m,aligned_1h,trans_1h,s_since_trans_1h,n_htf_aligned
1672761120000000000,285,0,0.7903505628357852,1.5614242826755758,-1.291548480731649,0.33606557377049173,0.16638959217595478,0.32872090161591067,0.0,0.6746895048598167,0,1,1.0,0.0,,1.0,0.0,,1.0,0.0,,3.0
1672761420000000000,0,1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1672761420000000000,30,1,0.1701507750560379,0.2835846250933965,-0.1323394917102517,0.37500000000000006,0.3403015501120758,0.567169250186793,0.1701507750560379,0.2835846250933965,0,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1672761420000000000,60,1,0.2646789834205034,0.2835846250933965,0.2079620584018241,0.4827586206896552,0.2646789834205034,0.2835846250933965,0.09452820836446549,0.0,1,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1672761420000000000,120,1,0.9641877253175481,0.2835846250933965,0.5482636085138999,0.7727272727272728,0.4820938626587741,0.14179231254669825,0.6995087418970447,0.0,1,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1672761420000000000,180,1,1.4179231254669826,0.2835846250933965,1.0209046503362273,0.8333333333333334,0.4726410418223275,0.0945282083644655,0.4537354001494345,0.0,1,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1672761420000000000,285,1,1.6826021088874858,0.2835846250933965,0.8318482336072964,0.8557692307692308,0.3542320229236812,0.059702026335451894,0.2646789834205032,0.0,1,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1672761900000000000,0,1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,1.0,0.0,,1.0,0.0,,1.0,0.0,,3.0
1672761900000000000,30,1,0.1194146350986091,0.39804878366203034,0.019902439183101518,0.23076923076923078,0.2388292701972182,0.7960975673240607,0.1194146350986091,0.39804878366203034,0,0,1.0,0.0,,1.0,0.0,,1.0,0.0,,3.0
1672761900000000000,60,1,0.21892683101411667,0.5174634187606394,0.1393170742817106,0.2972972972972973,0.21892683101411667,0.5174634187606394,0.09951219591550757,0.11941463509860906,0,0,1.0,0.0,,1.0,0.0,,1.0,0.0,,3.0
1672761900000000000,120,1,0.5174634187606394,0.5174634187606394,0.21892683101411667,0.5,0.2587317093803197,0.2587317093803197,0.2985365877465227,0.0,1,0,1.0,0.0,,1.0,0.0,,1.0,0.0,,3.0
1672761900000000000,180,1,0.8956097632395682,0.5174634187606394,0.616975614676147,0.6338028169014085,0.29853658774652275,0.17248780625354646,0.3781463444789288,0.0,1,0,1.0,0.0,,1.0,0.0,,1.0,0.0,,3.0
1672761900000000000,285,1,2.786341485634212,0.5174634187606394,2.686829289718705,0.8433734939759037,0.5865982075019394,0.10893966710750302,1.8907317223946438,0.0,1,0,1.0,0.0,,1.0,0.0,,1.0,0.0,,3.0
1672765620000000000,0,1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1672765620000000000,30,1,0.5300582706356597,0.0963742310246654,0.5059647128794934,0.8461538461538463,1.0601165412713194,0.1927484620493308,0.5300582706356597,0.0963742310246654,0,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1672765620000000000,60,1,0.963742310246654,0.0963742310246654,0.43368403961099433,0.9090909090909092,0.963742310246654,0.0963742310246654,0.43368403961099433,0.0,1,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1672765620000000000,120,1,0.963742310246654,0.21684201980549717,0.5300582706356597,0.8163265306122448,0.481871155123327,0.10842100990274858,0.0,0.12046778878083177,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1672765620000000000,180,1,0.963742310246654,0.21684201980549717,0.0,0.8163265306122448,0.3212474367488847,0.07228067326849906,0.0,0.0,0,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1672765620000000000,285,1,0.963742310246654,0.481871155123327,0.0,0.6666666666666666,0.202893117946664,0.101446558973332,0.0,0.26502913531782984,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1672766280000000000,0,1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,1.0,0.0,,1.0,0.0,,1.0,0.0,,3.0
1672766280000000000,30,1,0.0,0.9020632183879512,-0.822469405000779,0.0,0.0,1.8041264367759025,0.0,0.9020632183879512,0,1,1.0,0.0,,1.0,0.0,,1.0,0.0,,3.0
1672766280000000000,60,1,0.0,0.955125760646066,-0.7428755916136068,0.0,0.0,0.955125760646066,0.0,0.0530625422581148,0,1,1.0,0.0,,1.0,0.0,,1.0,0.0,,3.0
1672766280000000000,120,1,0.0,0.955125760646066,-0.3979690669358608,0.0,0.0,0.477562880323033,0.0,0.0,0,0,1.0,0.0,,1.0,0.0,,1.0,0.0,,3.0
1672766280000000000,180,1,0.0,1.4061573698400416,-1.3265635564528695,0.0,0.0,0.46871912328001386,0.0,0.45103160919397556,0,1,1.0,0.0,,1.0,0.0,,1.0,0.0,,3.0
1672766280000000000,285,1,0.0,1.7245326233887304,-0.2122501690324591,0.0,0.0,0.3630594996607853,0.0,0.3183752535486888,0,1,1.0,0.0,,1.0,0.0,,1.0,0.0,,3.0
1672767120000000000,0,1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1672767120000000000,30,1,0.0,0.5292702779378791,-0.34402568065962136,0.0,0.0,1.0585405558757581,0.0,0.5292702779378791,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1672767120000000000,60,1,0.052927027793787905,0.582197305731667,-0.026463513896893952,0.08333333333333334,0.052927027793787905,0.582197305731667,0.052927027793787905,0.052927027793787884,0,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1672767120000000000,120,1,2.196471653442198,0.582197305731667,1.773055431091895,0.7904761904761904,1.098235826721099,0.2910986528658335,2.14354462564841,0.0,1,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1672767120000000000,180,1,2.27586219513288,0.582197305731667,1.2967121809478037,0.7962962962962963,0.75862073171096,0.19406576857722233,0.07939054169068216,0.0,1,0,1.0,1.0,15.0,0.0,0.0,,0.0,0.0,,1.0
