regime_start_ns,event,t_since_t0_s,mae_through_touch,adv0p5_before,adv1_before,s_from_prev_level,aligned_5m,trans_5m,aligned_15m,trans_15m,aligned_1h,trans_1h
1694792520000000000,fav_1p0,47.0,0.1307519499142878,0,0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
1694792520000000000,fav_1p5,73.0,0.1307519499142878,0,0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
1694793240000000000,fav_0p5,30.0,0.09235602232228268,0,0,30.0,1.0,0.0,1.0,0.0,1.0,0.0
1694793240000000000,fav_1p0,129.0,0.7696335193523557,1,0,99.0,1.0,0.0,1.0,0.0,1.0,0.0
1694793240000000000,fav_1p5,144.0,0.7696335193523557,1,0,15.0,1.0,0.0,1.0,0.0,1.0,0.0
1694793240000000000,fav_2p0,164.0,0.7696335193523557,1,0,20.0,1.0,0.0,1.0,0.0,1.0,0.0
1694793660000000000,fav_0p5,101.0,0.4460581516054025,0,0,101.0,0.0,0.0,0.0,0.0,0.0,0.0
1694794320000000000,fav_0p5,36.0,0.16565037279485847,0,0,36.0,0.0,0.0,1.0,0.0,1.0,0.0
1694794800000000000,fav_0p5,118.0,0.30611740999400694,0,0,118.0,1.0,0.0,0.0,0.0,0.0,0.0
1694795640000000000,fav_0p5,186.0,1.0591624990545085,1,1,186.0,1.0,0.0,0.0,0.0,0.0,0.0
1694795640000000000,fav_1p0,411.0,1.0591624990545085,1,1,225.0,1.0,0.0,0.0,0.0,0.0,0.0
1694795640000000000,fav_1p5,441.0,1.0591624990545085,1,1,30.0,1.0,0.0,0.0,0.0,0.0,0.0
1694795640000000000,fav_2p0,1180.0,1.0591624990545085,1,1,739.0,1.0,0.0,0.0,0.0,0.0,0.0
1694797320000000000,fav_0p5,20.0,0.11731848237291694,0,0,20.0,0.0,0.0,1.0,0.0,1.0,0.0
1694797320000000000,fav_1p0,58.0,0.11731848237291694,0,0,38.0,0.0,0.0,1.0,0.0,1.0,0.0
1694797320000000000,fav_1p5,88.0,0.11731848237291694,0,0,30.0,0.0,0.0,1.0,0.0,1.0,0.0
1694797320000000000,fav_2p0,112.0,0.11731848237291694,0,0,24.0,0.0,0.0,1.0,0.0,1.0,0.0
1694799600000000000,fav_0p5,175.0,1.4627068598343134,1,1,175.0,0.0,0.0,0.0,0.0,0.0,0.0
1694799600000000000,fav_1p0,186.0,1.4627068598343134,1,1,11.0,0.0,0.0,0.0,0.0,0.0,0.0
1694800860000000000,fav_0p5,20.0,0.17917990912589718,0,0,20.0,1.0,0.0,1.0,0.0,1.0,0.0
1694800860000000000,fav_1p0,501.0,1.1825874002309213,1,1,481.0,1.0,0.0,1.0,0.0,1.0,0.0
1694800860000000000,fav_1p5,527.0,1.1825874002309213,1,1,26.0,1.0,0.0,1.0,0.0,1.0,0.0
1694800860000000000,fav_2p0,1057.0,1.1825874002309213,1,1,530.0,1.0,0.0,1.0,0.0,1.0,0.0
1694802900000000000,fav_0p5,38.0,0.28931135052762363,0,0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
1694802900000000000,fav_1p0,49.0,0.28931135052762363,0,0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
1694802900000000000,fav_1p5,190.0,0.28931135052762363,0,0,141.0,0.0,0.0,0.0,0.0,0.0,0.0
1694803680000000000,fav_0p5,48.0,0.18325616620184618,0,0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
1694803920000000000,fav_0p5,21.0,0.0347939698322793,0,0,21.0,0.0,0.0,1.0,0.0,1.0,0.0
1694803920000000000,fav_1p0,35.0,0.0347939698322793,0,0,14.0,0.0,0.0,1.0,0.0,1.0,0.0
1694803920000000000,fav_1p5,35.0,0.0347939698322793,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1694804220000000000,fav_0p5,57.0,0.16150121862921415,0,0,57.0,0.0,0.0,0.0,0.0,0.0,0.0
1694804940000000000,fav_0p5,114.0,0.7066788603327339,1,0,114.0,0.0,0.0,0.0,0.0,0.0,0.0
1694804940000000000,fav_1p0,161.0,0.7066788603327339,1,0,47.0,0.0,0.0,0.0,0.0,0.0,0.0
1694804940000000000,fav_1p5,211.0,0.7066788603327339,1,0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
1694804940000000000,fav_2p0,381.0,0.7066788603327339,1,0,170.0,1.0,1.0,0.0,0.0,0.0,0.0
1694806560000000000,fav_0p5,126.0,0.7754638359665009,1,0,126.0,0.0,0.0,1.0,0.0,1.0,0.0
1694806560000000000,fav_1p0,187.0,0.7754638359665009,1,0,61.0,0.0,0.0,1.0,0.0,1.0,0.0
1694806560000000000,fav_1p5,202.0,0.7754638359665009,1,0,15.0,0.0,0.0,1.0,0.0,1.0,0.0
1694806560000000000,fav_2p0,207.0,0.7754638359665009,1,0,5.0,0.0,0.0,1.0,0.0,1.0,0.0
1694808780000000000,fav_0p5,32.0,0.19558224596488075,0,0,32.0,,,,,,
1695043860000000000,fav_0p5,2.0,0.1398540117249001,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1695043860000000000,fav_1p0,8.0,0.1398540117249001,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1695043860000000000,fav_1p5,18.0,0.1398540117249001,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
1695043860000000000,fav_2p0,26.0,0.1398540117249001,0,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
1695044580000000000,fav_0p5,198.0,1.5399236440121753,1,1,198.0,0.0,0.0,1.0,0.0,1.0,0.0
1695044940000000000,fav_0p5,59.0,0.6013777864219955,1,0,59.0,1.0,0.0,0.0,0.0,0.0,0.0
1695044940000000000,fav_1p0,89.0,0.6013777864219955,1,0,30.0,1.0,0.0,0.0,0.0,0.0,0.0
1695044940000000000,fav_1p5,194.0,0.6013777864219955,1,0,105.0,1.0,0.0,0.0,0.0,0.0,0.0
1695045420000000000,fav_0p5,182.0,0.9021031472746862,1,0,182.0,0.0,0.0,1.0,0.0,1.0,0.0
1695045420000000000,fav_1p0,599.0,0.9021031472746862,1,0,417.0,0.0,0.0,1.0,0.0,1.0,0.0
1695046200000000000,fav_0p5,95.0,0.6211352966983316,1,0,95.0,1.0,0.0,0.0,0.0,0.0,0.0
1695046200000000000,fav_1p0,116.0,0.6211352966983316,1,0,21.0,1.0,0.0,0.0,0.0,0.0,0.0
1695046980000000000,fav_0p5,37.0,0.2762502397648372,0,0,37.0,0.0,0.0,1.0,0.0,1.0,0.0
1695046980000000000,fav_1p0,336.0,0.5130361595632691,1,0,299.0,0.0,0.0,1.0,0.0,1.0,0.0
1695046980000000000,fav_1p5,411.0,0.5130361595632691,1,0,75.0,0.0,0.0,1.0,0.0,1.0,0.0
1695046980000000000,fav_2p0,594.0,0.5130361595632691,1,0,183.0,0.0,0.0,1.0,0.0,1.0,0.0
1695048960000000000,fav_0p5,26.0,0.24285375681887625,0,0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
1695048960000000000,fav_1p0,375.0,0.30908659958766066,0,0,349.0,0.0,0.0,0.0,0.0,0.0,0.0
1695049620000000000,fav_0p5,164.0,1.007528583996396,1,1,164.0,0.0,0.0,1.0,0.0,1.0,0.0
1695049620000000000,fav_1p0,293.0,1.007528583996396,1,1,129.0,0.0,0.0,1.0,0.0,1.0,0.0
1695050100000000000,fav_0p5,74.0,0.3131386932171208,0,0,74.0,1.0,0.0,0.0,0.0,0.0,0.0
1695050100000000000,fav_1p0,169.0,0.3131386932171208,0,0,95.0,1.0,0.0,0.0,0.0,0.0,0.0
1695050100000000000,fav_1p5,194.0,0.3131386932171208,0,0,25.0,1.0,0.0,0.0,0.0,0.0,0.0
1695050100000000000,fav_2p0,682.0,0.3131386932171208,0,0,488.0,1.0,0.0,0.0,0.0,0.0,0.0
1695053160000000000,fav_0p5,51.0,0.0,0,0,51.0,0.0,0.0,0.0,0.0,0.0,0.0
1695053160000000000,fav_1p0,147.0,0.20787715807103452,0,0,96.0,0.0,0.0,0.0,0.0,0.0,0.0
1695053160000000000,fav_1p5,206.0,0.20787715807103452,0,0,59.0,0.0,0.0,0.0,0.0,0.0,0.0
1695053160000000000,fav_2p0,249.0,0.20787715807103452,0,0,43.0,0.0,0.0,0.0,0.0,0.0,0.0
1695054000000000000,fav_0p5,8.0,0.0,0,0,8.0,1.0,0.0,1.0,0.0,1.0,0.0
1695054000000000000,fav_1p0,421.0,1.0769069422568585,1,1,413.0,1.0,0.0,1.0,0.0,1.0,0.0
1695054000000000000,fav_1p5,427.0,1.0769069422568585,1,1,6.0,1.0,0.0,1.0,0.0,1.0,0.0
1695054000000000000,fav_2p0,606.0,1.0769069422568585,1,1,179.0,1.0,0.0,1.0,0.0,1.0,0.0
1695054840000000000,fav_0p5,637.0,1.0369393234016464,1,1,637.0,0.0,0.0,0.0,0.0,0.0,0.0
1695056700000000000,fav_0p5,25.0,0.2193532747136361,0,0,25.0,1.0,0.0,0.0,0.0,0.0,0.0
1695056700000000000,fav_1p0,104.0,0.2193532747136361,0,0,79.0,1.0,0.0,0.0,0.0,0.0,0.0
1695056700000000000,fav_1p5,174.0,0.2193532747136361,0,0,70.0,1.0,0.0,0.0,0.0,0.0,0.0
1695056700000000000,fav_2p0,431.0,0.2193532747136361,0,0,257.0,1.0,0.0,0.0,0.0,0.0,0.0
1695057660000000000,fav_0p5,62.0,0.38864741319296014,0,0,62.0,0.0,0.0,1.0,0.0,1.0,0.0
1695057660000000000,fav_1p0,128.0,0.38864741319296014,0,0,66.0,0.0,0.0,1.0,0.0,1.0,0.0
1695057660000000000,fav_1p5,226.0,0.38864741319296014,0,0,98.0,1.0,1.0,1.0,0.0,1.0,0.0
1695057660000000000,fav_2p0,256.0,0.38864741319296014,0,0,30.0,1.0,1.0,1.0,0.0,1.0,0.0
1695058800000000000,fav_0p5,116.0,0.8102201723825107,1,0,116.0,0.0,0.0,0.0,0.0,0.0,0.0
1695058800000000000,fav_1p0,420.0,0.8102201723825107,1,0,304.0,0.0,0.0,0.0,0.0,0.0,0.0
1695059640000000000,fav_0p5,5.0,0.0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1695060180000000000,fav_0p5,709.0,2.2381076995079874,1,1,709.0,0.0,0.0,1.0,0.0,1.0,0.0
1695061200000000000,fav_0p5,225.0,0.689240874554536,1,0,225.0,1.0,0.0,0.0,0.0,0.0,0.0
1695061200000000000,fav_1p0,300.0,0.689240874554536,1,0,75.0,1.0,0.0,0.0,0.0,0.0,0.0
1695061200000000000,fav_1p5,412.0,0.689240874554536,1,0,112.0,1.0,0.0,0.0,0.0,0.0,0.0
1695061200000000000,fav_2p0,454.0,0.689240874554536,1,0,42.0,1.0,0.0,0.0,0.0,0.0,0.0
1695064080000000000,fav_0p5,26.0,0.03924104641174451,0,0,26.0,0.0,0.0,0.0,0.0,1.0,0.0
1695064080000000000,fav_1p0,448.0,0.7455798818231457,1,0,422.0,0.0,0.0,0.0,0.0,1.0,0.0
1695064860000000000,fav_0p5,101.0,0.6929766218005826,1,0,101.0,1.0,0.0,1.0,0.0,0.0,0.0
1695064860000000000,fav_1p0,188.0,0.6929766218005826,1,0,87.0,1.0,0.0,1.0,0.0,0.0,0.0
1695065580000000000,fav_0p5,30.0,0.1680561470326811,0,0,30.0,1.0,0.0,1.0,0.0,0.0,0.0
1695065580000000000,fav_1p0,228.0,0.25208422054902163,0,0,198.0,1.0,0.0,1.0,0.0,0.0,0.0
1695066120000000000,fav_0p5,390.0,1.6134473862362215,1,1,390.0,,,,,,
1695066120000000000,fav_1p0,766.0,1.6134473862362215,1,1,376.0,,,,,,
1695066120000000000,fav_1p5,786.0,1.6134473862362215,1,1,20.0,,,,,,
1695066120000000000,fav_2p0,798.0,1.6134473862362215,1,1,12.0,,,,,,
1695130920000000000,fav_0p5,203.0,1.6047943273779375,1,1,203.0,0.0,0.0,0.0,0.0,0.0,0.0
1695131340000000000,fav_0p5,60.0,0.8462533460402241,1,0,60.0,1.0,0.0,1.0,0.0,1.0,0.0
1695131340000000000,fav_1p0,88.0,0.8462533460402241,1,0,28.0,1.0,0.0,1.0,0.0,1.0,0.0
1695131340000000000,fav_1p5,100.0,0.8462533460402241,1,0,12.0,1.0,0.0,1.0,0.0,1.0,0.0
1695131340000000000,fav_2p0,297.0,0.8462533460402241,1,0,197.0,1.0,0.0,1.0,0.0,1.0,0.0
1695133080000000000,fav_0p5,234.0,0.5457911513707933,1,0,234.0,0.0,0.0,0.0,0.0,0.0,0.0
1695133740000000000,fav_0p5,209.0,0.7255513774223831,1,0,209.0,1.0,0.0,1.0,0.0,1.0,0.0
1695133740000000000,fav_1p0,293.0,0.7255513774223831,1,0,84.0,1.0,0.0,1.0,0.0,1.0,0.0
1695133740000000000,fav_1p5,356.0,0.7255513774223831,1,0,63.0,1.0,0.0,1.0,0.0,1.0,0.0
1695133740000000000,fav_2p0,577.0,0.7255513774223831,1,0,221.0,1.0,0.0,1.0,0.0,1.0,0.0
1695135660000000000,fav_0p5,432.0,1.5862868248408595,1,1,432.0,0.0,0.0,0.0,0.0,0.0,0.0
1695135660000000000,fav_1p0,825.0,1.5862868248408595,1,1,393.0,0.0,0.0,0.0,0.0,0.0,0.0
1695137160000000000,fav_0p5,19.0,0.1596617132824534,0,0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
1695137160000000000,fav_1p0,71.0,0.1596617132824534,0,0,52.0,0.0,0.0,0.0,0.0,0.0,0.0
1695137160000000000,fav_1p5,154.0,0.22352639859543477,0,0,83.0,0.0,0.0,0.0,0.0,0.0,0.0
1695137160000000000,fav_2p0,414.0,0.22352639859543477,0,0,260.0,1.0,1.0,0.0,0.0,0.0,0.0
1695138120000000000,fav_0p5,152.0,0.5308939545500247,1,0,152.0,0.0,0.0,1.0,0.0,1.0,0.0
1695138120000000000,fav_1p0,197.0,0.5308939545500247,1,0,45.0,0.0,0.0,1.0,0.0,1.0,0.0
1695138120000000000,fav_1p5,235.0,0.5308939545500247,1,0,38.0,0.0,0.0,1.0,0.0,1.0,0.0
1695138120000000000,fav_2p0,554.0,0.5308939545500247,1,0,319.0,0.0,0.0,1.0,0.0,1.0,0.0
1695139020000000000,fav_0p5,11.0,0.10309974081853815,0,0,11.0,1.0,0.0,0.0,0.0,0.0,0.0
1695139020000000000,fav_1p0,38.0,0.10309974081853815,0,0,27.0,1.0,0.0,0.0,0.0,0.0,0.0
1695139380000000000,fav_0p5,68.0,0.0988266711719181,0,0,68.0,0.0,0.0,1.0,0.0,1.0,0.0
1695139380000000000,fav_1p0,147.0,0.0988266711719181,0,0,79.0,0.0,0.0,1.0,0.0,1.0,0.0
1695139380000000000,fav_1p5,168.0,0.0988266711719181,0,0,21.0,0.0,0.0,1.0,0.0,1.0,0.0
1695139380000000000,fav_2p0,307.0,0.0988266711719181,0,0,139.0,0.0,0.0,1.0,0.0,1.0,0.0
1695140040000000000,fav_0p5,173.0,0.41179950301975876,0,0,173.0,1.0,0.0,0.0,0.0,0.0,0.0
1695140040000000000,fav_1p0,267.0,0.41179950301975876,0,0,94.0,1.0,0.0,0.0,0.0,0.0,0.0
1695141060000000000,fav_0p5,279.0,0.9493592637748348,1,0,279.0,0.0,0.0,1.0,0.0,1.0,0.0
1695141060000000000,fav_1p0,292.0,0.9493592637748348,1,0,13.0,0.0,0.0,1.0,0.0,1.0,0.0
1695141600000000000,fav_0p5,88.0,0.5594656433895252,1,0,88.0,1.0,0.0,1.0,0.0,1.0,0.0
1695142020000000000,fav_0p5,3.0,0.0351062422113327,0,0,3.0,1.0,0.0,1.0,0.0,1.0,0.0
1695142020000000000,fav_1p0,10.0,0.0351062422113327,0,0,7.0,1.0,0.0,1.0,0.0,1.0,0.0
1695142260000000000,fav_0p5,90.0,0.8051254196048837,1,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0
1695142260000000000,fav_1p0,116.0,0.8051254196048837,1,0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
1695142260000000000,fav_1p5,159.0,0.8051254196048837,1,0,43.0,0.0,0.0,0.0,0.0,0.0,0.0
1695142260000000000,fav_2p0,291.0,0.8051254196048837,1,0,132.0,1.0,1.0,0.0,0.0,0.0,0.0
1695144420000000000,fav_0p5,103.0,0.6775486966109744,1,0,103.0,0.0,0.0,0.0,0.0,1.0,0.0
1695144660000000000,fav_0p5,8.0,0.1541258734739376,0,0,8.0,1.0,0.0,1.0,0.0,0.0,0.0
1695144660000000000,fav_1p0,551.0,0.9632867092121101,1,0,543.0,1.0,0.0,1.0,0.0,0.0,0.0
1695144660000000000,fav_1p5,572.0,0.9632867092121101,1,0,21.0,1.0,0.0,1.0,0.0,0.0,0.0
1695144660000000000,fav_2p0,839.0,0.9632867092121101,1,0,267.0,1.0,0.0,1.0,0.0,0.0,0.0
1695147000000000000,fav_0p5,168.0,0.6753786062877398,1,0,168.0,0.0,0.0,0.0,0.0,0.0,0.0
1695147000000000000,fav_1p0,297.0,0.6753786062877398,1,0,129.0,0.0,0.0,0.0,0.0,0.0,0.0
1695148500000000000,fav_0p5,69.0,1.096482835140931,1,1,69.0,1.0,0.0,1.0,0.0,1.0,0.0
1695148500000000000,fav_1p0,101.0,1.096482835140931,1,1,32.0,1.0,0.0,1.0,0.0,1.0,0.0
1695148500000000000,fav_1p5,129.0,1.096482835140931,1,1,28.0,1.0,0.0,1.0,0.0,1.0,0.0
1695148500000000000,fav_2p0,129.0,1.096482835140931,1,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1695149160000000000,fav_0p5,98.0,0.528235658398249,1,0,98.0,0.0,0.0,0.0,0.0,0.0,0.0
1695149160000000000,fav_1p0,99.0,0.528235658398249,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1695149160000000000,fav_1p5,143.0,0.528235658398249,1,0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
1695149160000000000,fav_2p0,143.0,0.528235658398249,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1695151440000000000,fav_0p5,106.0,0.3732602191016995,0,0,106.0,0.0,0.0,1.0,0.0,1.0,0.0
1695151440000000000,fav_1p0,163.0,0.3732602191016995,0,0,57.0,0.0,0.0,1.0,0.0,1.0,0.0
1695151440000000000,fav_1p5,174.0,0.3732602191016995,0,0,11.0,0.0,0.0,1.0,0.0,1.0,0.0
1695151440000000000,fav_2p0,307.0,0.3732602191016995,0,0,133.0,0.0,0.0,1.0,0.0,1.0,0.0
1695153240000000000,fav_0p5,16.0,0.18116608190034053,0,0,16.0,,,,,,
1695217200000000000,fav_0p5,18.0,0.05561961052867959,0,0,18.0,0.0,0.0,1.0,0.0,1.0,0.0
1695217200000000000,fav_1p0,56.0,0.05561961052867959,0,0,38.0,0.0,0.0,1.0,0.0,1.0,0.0
1695217200000000000,fav_1p5,93.0,0.05561961052867959,0,0,37.0,0.0,0.0,1.0,0.0,1.0,0.0
1695217200000000000,fav_2p0,97.0,0.05561961052867959,0,0,4.0,0.0,0.0,1.0,0.0,1.0,0.0
1695218040000000000,fav_0p5,165.0,0.7573605152224526,1,0,165.0,0.0,0.0,1.0,0.0,1.0,0.0
1695218460000000000,fav_0p5,150.0,1.008135411525621,1,1,150.0,1.0,0.0,0.0,0.0,0.0,0.0
1695218460000000000,fav_1p0,208.0,1.008135411525621,1,1,58.0,1.0,0.0,0.0,0.0,0.0,0.0
1695218460000000000,fav_1p5,242.0,1.008135411525621,1,1,34.0,1.0,0.0,0.0,0.0,0.0,0.0
1695218460000000000,fav_2p0,269.0,1.008135411525621,1,1,27.0,1.0,0.0,0.0,0.0,0.0,0.0
1695220500000000000,fav_0p5,109.0,0.38966756135567104,0,0,109.0,0.0,0.0,0.0,0.0,1.0,0.0
1695222060000000000,fav_0p5,189.0,1.0540542662261392,1,1,189.0,1.0,0.0,1.0,0.0,1.0,0.0
1695222060000000000,fav_1p0,210.0,1.0540542662261392,1,1,21.0,1.0,0.0,1.0,0.0,1.0,0.0
1695222480000000000,fav_0p5,28.0,0.1474513908033854,0,0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
1695222480000000000,fav_1p0,39.0,0.1474513908033854,0,0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
1695222900000000000,fav_0p5,9.0,0.0,0,0,9.0,1.0,0.0,1.0,0.0,1.0,0.0
1695222900000000000,fav_1p0,82.0,0.0,0,0,73.0,1.0,0.0,1.0,0.0,1.0,0.0
1695222900000000000,fav_1p5,104.0,0.0,0,0,22.0,1.0,0.0,1.0,0.0,1.0,0.0
1695222900000000000,fav_2p0,225.0,0.0,0,0,121.0,1.0,0.0,1.0,0.0,1.0,0.0
1695224340000000000,fav_0p5,69.0,0.4584841640114979,0,0,69.0,1.0,0.0,1.0,0.0,1.0,0.0
1695224640000000000,fav_0p5,74.0,0.39855118889489943,0,0,74.0,0.0,0.0,0.0,0.0,0.0,0.0
1695224640000000000,fav_1p0,112.0,0.39855118889489943,0,0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
1695224640000000000,fav_1p5,135.0,0.39855118889489943,0,0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
1695224640000000000,fav_2p0,164.0,0.39855118889489943,0,0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
1695226320000000000,fav_0p5,34.0,0.2643026640337626,0,0,34.0,1.0,0.0,0.0,0.0,0.0,0.0
1695226320000000000,fav_1p0,57.0,0.2643026640337626,0,0,23.0,1.0,0.0,0.0,0.0,0.0,0.0
1695226980000000000,fav_0p5,75.0,0.23312199154018015,0,0,75.0,0.0,0.0,1.0,0.0,1.0,0.0
1695226980000000000,fav_1p0,135.0,0.23312199154018015,0,0,60.0,0.0,0.0,1.0,0.0,1.0,0.0
1695226980000000000,fav_1p5,150.0,0.23312199154018015,0,0,15.0,0.0,0.0,1.0,0.0,1.0,0.0
1695227280000000000,fav_0p5,18.0,0.04634012692138994,0,0,18.0,1.0,0.0,0.0,0.0,0.0,0.0
1695227280000000000,fav_1p0,114.0,0.04634012692138994,0,0,96.0,1.0,0.0,0.0,0.0,0.0,0.0
1695227280000000000,fav_1p5,634.0,0.23170063460694967,0,0,520.0,1.0,0.0,0.0,0.0,0.0,0.0
1695227280000000000,fav_2p0,634.0,0.23170063460694967,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1695228840000000000,fav_0p5,280.0,1.346291991441203,1,1,280.0,1.0,0.0,0.0,0.0,0.0,0.0
1695229260000000000,fav_0p5,271.0,1.1865365262707388,1,1,271.0,0.0,0.0,0.0,0.0,1.0,0.0
1695229920000000000,fav_0p5,4.0,0.0,0,0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
1695229920000000000,fav_1p0,240.0,0.34519255987005804,0,0,236.0,0.0,0.0,0.0,0.0,1.0,0.0
1695230340000000000,fav_0p5,7.0,0.0,0,0,7.0,1.0,0.0,1.0,0.0,0.0,0.0
1695230340000000000,fav_1p0,66.0,0.0,0,0,59.0,1.0,0.0,1.0,0.0,0.0,0.0
1695230340000000000,fav_1p5,85.0,0.0,0,0,19.0,1.0,0.0,1.0,0.0,0.0,0.0
1695230340000000000,fav_2p0,120.0,0.0,0,0,35.0,1.0,0.0,1.0,0.0,0.0,0.0
1695230820000000000,fav_0p5,237.0,0.9847191423252009,1,0,237.0,1.0,1.0,0.0,0.0,1.0,0.0
1695230820000000000,fav_1p0,481.0,0.9847191423252009,1,0,244.0,1.0,1.0,0.0,0.0,1.0,0.0
1695230820000000000,fav_1p5,674.0,0.9847191423252009,1,0,193.0,1.0,1.0,0.0,0.0,1.0,0.0
1695230820000000000,fav_2p0,706.0,0.9847191423252009,1,0,32.0,1.0,1.0,0.0,0.0,1.0,0.0
1695232320000000000,fav_0p5,29.0,0.10716513650793652,0,0,29.0,0.0,0.0,1.0,0.0,0.0,0.0
1695232320000000000,fav_1p0,34.0,0.10716513650793652,0,0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
1695232320000000000,fav_1p5,78.0,0.10716513650793652,0,0,44.0,0.0,0.0,1.0,0.0,0.0,0.0
1695232320000000000,fav_2p0,137.0,0.10716513650793652,0,0,59.0,0.0,0.0,1.0,0.0,0.0,0.0
1695232860000000000,fav_0p5,2.0,0.07940959153508441,0,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
1695232860000000000,fav_1p0,3.0,0.07940959153508441,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1695232860000000000,fav_1p5,3.0,0.07940959153508441,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1695232860000000000,fav_2p0,6.0,0.07940959153508441,0,0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
1695234300000000000,fav_0p5,41.0,0.18240081683632572,0,0,41.0,0.0,0.0,0.0,0.0,0.0,0.0
1695234300000000000,fav_1p0,44.0,0.18240081683632572,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1695234720000000000,fav_0p5,14.0,0.08150740437155993,0,0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
1695234720000000000,fav_1p0,26.0,0.08150740437155993,0,0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
1695235260000000000,fav_0p5,405.0,2.178232801121576,1,1,405.0,1.0,0.0,1.0,0.0,1.0,0.0
1695235260000000000,fav_1p0,531.0,2.178232801121576,1,1,126.0,1.0,0.0,1.0,0.0,1.0,0.0
1695235260000000000,fav_1p5,586.0,2.178232801121576,1,1,55.0,1.0,0.0,1.0,0.0,1.0,0.0
1695235260000000000,fav_2p0,1575.0,2.178232801121576,1,1,989.0,1.0,0.0,1.0,0.0,1.0,0.0
1695238380000000000,fav_0p5,25.0,0.18400429618210284,0,0,25.0,1.0,0.0,1.0,0.0,1.0,0.0
1695238380000000000,fav_1p0,257.0,0.18400429618210284,0,0,232.0,1.0,0.0,1.0,0.0,1.0,0.0
1695238380000000000,fav_1p5,294.0,0.18400429618210284,0,0,37.0,1.0,0.0,1.0,0.0,1.0,0.0
1695238380000000000,fav_2p0,832.0,0.18400429618210284,0,0,538.0,1.0,0.0,1.0,0.0,1.0,0.0
1695239460000000000,fav_0p5,158.0,0.7119085611706413,1,0,158.0,0.0,0.0,0.0,0.0,0.0,0.0
1695239700000000000,fav_0p5,121.0,0.8599721259999962,1,0,121.0,,,,,,
1695239700000000000,fav_1p0,155.0,0.8599721259999962,1,0,34.0,,,,,,
1695239700000000000,fav_1p5,207.0,0.8599721259999962,1,0,52.0,,,,,,
1695239700000000000,fav_2p0,240.0,0.8599721259999962,1,0,33.0,,,,,,
1695303780000000000,fav_0p5,107.0,1.07741219421073,1,1,107.0,0.0,0.0,1.0,0.0,1.0,0.0
1695303780000000000,fav_1p0,113.0,1.07741219421073,1,1,6.0,0.0,0.0,1.0,0.0,1.0,0.0
1695303780000000000,fav_1p5,363.0,1.07741219421073,1,1,250.0,0.0,0.0,1.0,0.0,1.0,0.0
1695303780000000000,fav_2p0,412.0,1.07741219421073,1,1,49.0,1.0,1.0,1.0,0.0,1.0,0.0
1695305160000000000,fav_0p5,10.0,0.05077503774961725,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
1695305160000000000,fav_1p0,11.0,0.05077503774961725,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1695305160000000000,fav_1p5,81.0,0.05077503774961725,0,0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
1695305160000000000,fav_2p0,210.0,0.05077503774961725,0,0,129.0,0.0,0.0,0.0,0.0,0.0,0.0
1695306360000000000,fav_0p5,34.0,0.05118826621684328,0,0,34.0,0.0,0.0,1.0,0.0,1.0,0.0
1695307020000000000,fav_0p5,36.0,0.126930061088428,0,0,36.0,1.0,0.0,0.0,0.0,0.0,0.0
1695307020000000000,fav_1p0,78.0,0.126930061088428,0,0,42.0,1.0,0.0,0.0,0.0,0.0,0.0
